sample_ID,lat_N_dd,long_E_dd,species,d18O_mean,d18O_std,d17O_mean,d17O_std,reference,notes
FR05_16,,,H2O_strat,-61.9,3.6,-33.3,2,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_17,,,H2O_strat,-64.1,3.3,-34.4,1.8,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_18,,,H2O_strat,-56.3,3.5,-30.6,2,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_19,,,H2O_strat,-76.9,8.1,-40.9,4.3,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_20,,,H2O_strat,-47.1,2.1,-23.5,2.1,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_21,,,H2O_strat,-43,2,-21.5,1.1,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_22,,,H2O_strat,-54.1,2.2,-27.8,1.3,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_23,,,H2O_strat,-64.4,2.4,-33.8,1.4,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_24,,,H2O_strat,-42.1,2,-21.2,1.6,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_25,,,H2O_strat,-59.8,2.3,-31.4,1.6,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_26,,,H2O_strat,-45.4,2,-24.5,1.3,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_27,,,H2O_strat,-25.6,1.7,-11.8,1.4,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_28,,,H2O_strat,-27.4,1.7,-13.5,1,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_29,,,H2O_strat,-47,5.1,-25.1,2.7,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_30,,,H2O_strat,-77,2.7,-40.2,2.1,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_31,,,H2O_strat,-90.2,3,-47.7,1.7,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_32,,,H2O_strat,-78.6,2.7,-41.6,1.6,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_33,,,H2O_strat,-73.6,2.6,-38.1,1.4,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_34,,,H2O_strat,-53.8,2.2,-28.6,1.5,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_35,,,H2O_strat,-64.6,2.4,-34.3,1.4,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_36,,,H2O_strat,-64.8,2.4,-35.3,1.3,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
FR05_37,,,H2O_strat,-56.2,2.2,-30.8,1.3,Franz and Ršckmann (2005) Atmos. Chem. Phys.,
439,,,NO3_trop,55.1,,46.652,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
443,,,NO3_trop,50.1,,41.252,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
444,,,NO3_trop,44.8,,40.496,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
447,,,NO3_trop,45.8,,39.416,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
461,,,NO3_trop,60.2,,50.904,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
458,,,NO3_trop,48.1,,41.212,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
91c-01,,,NO3_trop,52.8,,44.056,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
91c-02,,,NO3_trop,51.9,,43.388,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
87c-20,,,NO3_trop,44.4,,36.788,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
375,,,NO3_trop,52.9,,46.708,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
8304,,,NO3_trop,52.1,,45.792,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
1221a,,,NO3_trop,48.9,,45.328,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
193,,,NO3_trop,50.8,,45.816,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
143,,,NO3_trop,52.8,,45.056,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
32a,,,NO3_trop,52.4,,44.048,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
205,,,NO3_trop,52.4,,45.248,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
USGS35,,,NO3_trop,57.5,,51.5,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
8401,,,NO3_trop,21.3,,18.276,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
8405c,,,NO3_trop,35.9,,31.768,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
8414,,,NO3_trop,34.5,,30.34,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
8419,,,NO3_trop,36,,31.32,,Michalski et al. (2004) Geochim. Cosmochim. Ac.,
Mea04_1,,,NO3_trop,59.4530969,,45.367488,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_2,,,NO3_trop,63.66293655,,50.68245373,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_3,,,NO3_trop,60.55951804,,53.43375719,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_4,,,NO3_trop,59.41942509,,53.64327067,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_5,,,NO3_trop,59.41683495,,54.27986934,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_6,,,NO3_trop,61.52563998,,55.9824542,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_7,,,NO3_trop,62.34196553,,55.34777416,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_8,,,NO3_trop,62.99727076,,54.28831128,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_9,,,NO3_trop,64.291477,,56.20117707,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_10,,,NO3_trop,64.77626473,,57.05112647,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_11,,,NO3_trop,66.56734602,,56.84314788,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_12,,,NO3_trop,66.56216574,,58.11634522,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_13,,,NO3_trop,64.59711343,,61.08253431,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_14,,,NO3_trop,65.73806977,,60.66082127,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_15,,,NO3_trop,68.17841263,,60.87877669,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_16,,,NO3_trop,70.12878748,,61.51998005,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_17,,,NO3_trop,69.31246193,,62.15466009,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_18,,,NO3_trop,70.28462752,,63.21796022,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_19,,,NO3_trop,70.27599373,,65.33995578,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_20,,,NO3_trop,71.90778145,,64.28279524,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_21,,,NO3_trop,72.71892672,,64.92131253,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_22,,,NO3_trop,72.40120298,,63.01074908,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_23,,,NO3_trop,74.37143556,,58.77136265,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_24,,,NO3_trop,72.26435729,,56.64437868,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_25,,,NO3_trop,78.58472873,,63.23753016,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_26,,,NO3_trop,76.2967724,,65.56635313,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_27,,,NO3_trop,75.31079273,,67.8982459,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_28,,,NO3_trop,76.93049313,,69.81187915,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_29,,,NO3_trop,76.28554846,,68.32494736,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_30,,,NO3_trop,78.56314424,,68.54251905,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_31,,,NO3_trop,77.91992632,,66.63118815,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_32,,,NO3_trop,80.68403659,,67.27431014,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_33,,,NO3_trop,79.6989203,,69.39400335,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_34,,,NO3_trop,79.36479233,,71.51523146,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_35,,,NO3_trop,80.98794626,,72.58006648,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_36,,,NO3_trop,81.64756839,,70.45960582,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_37,,,NO3_trop,80.34559173,,70.45653602,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_38,,,NO3_trop,82.62059736,,71.31070639,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_39,,,NO3_trop,83.5910362,,72.79840563,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_40,,,NO3_trop,84.24461467,,72.16334186,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_41,,,NO3_trop,85.70243137,,73.86439182,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_42,,,NO3_trop,86.84425109,,73.23047922,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_43,,,NO3_trop,86.02360864,,74.92615705,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_44,,,NO3_trop,87.16111146,,75.35324223,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_45,,,NO3_trop,88.30206779,,74.93152919,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_46,,,NO3_trop,88.29602414,,76.41692608,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_47,,,NO3_trop,89.59886418,,76.20779632,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_48,,,NO3_trop,91.0644513,,75.99905028,,Michalski et al. (2004) Environ. Sci. Tech.,
Mea04_49,,,NO3_trop,94.63107304,,79.40268511,,Michalski et al. (2004) Environ. Sci. Tech.,
77-01,,,NO3_trop,69.7,,66.4,,Michalski et al. (2005) GRL,
84-97,,,NO3_trop,70.6,,66.1,,Michalski et al. (2005) GRL,
83-39,,,NO3_trop,72.8,,67.5,,Michalski et al. (2005) GRL,
83-41,,,NO3_trop,73.7,,68.6,,Michalski et al. (2005) GRL,
83-41,,,NO3_trop,72,,66.9,,Michalski et al. (2005) GRL,
83-41,,,NO3_trop,73.7,,68.6,,Michalski et al. (2005) GRL,
84-47,,,NO3_trop,62.1,,61.8,,Michalski et al. (2005) GRL,
84-47,,,NO3_trop,68.9,,64.9,,Michalski et al. (2005) GRL,
82-11,,,NO3_trop,71,,60,,Michalski et al. (2005) GRL,
82-11,,,NO3_trop,76.5,,72.5,,Michalski et al. (2005) GRL,
82-13,,,NO3_trop,75.9,,71.8,,Michalski et al. (2005) GRL,
82-29,,,NO3_trop,77.2,,71.4,,Michalski et al. (2005) GRL,
82-33,,,NO3_trop,72.6,,69,,Michalski et al. (2005) GRL,
80-18,,,NO3_trop,70.3,,65.9,,Michalski et al. (2005) GRL,
80-18,,,NO3_trop,69.9,,67.1,,Michalski et al. (2005) GRL,
36897_BU,-66.666,140.01,NO3_trop,60.7,,54.7,,Savarino et al. (2007) Atmos. Chem. Phys.,
36907_BU,-66.666,140.01,NO3_trop,61.3,,53.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
36921_BU,-66.666,140.01,NO3_trop,60.8,,54.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
36931_BU,-66.666,140.01,NO3_trop,54.3,,47.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
36941_BU,-66.666,140.01,NO3_trop,63.5,,56.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
36955_BU,-66.666,140.01,NO3_trop,64.2,,55.1,,Savarino et al. (2007) Atmos. Chem. Phys.,
36977_BU,-66.666,140.01,NO3_trop,75.9,,66,,Savarino et al. (2007) Atmos. Chem. Phys.,
36991_BU,-66.666,140.01,NO3_trop,81.4,,72.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37000_BU,-66.666,140.01,NO3_trop,85.7,,76.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37016_BU,-66.666,140.01,NO3_trop,82,,74.5,,Savarino et al. (2007) Atmos. Chem. Phys.,
37027_BU,-66.666,140.01,NO3_trop,70.9,,64.8,,Savarino et al. (2007) Atmos. Chem. Phys.,
37042_BU,-66.666,140.01,NO3_trop,67.1,,62.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37060_BU,-66.666,140.01,NO3_trop,71.4,,68.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37078_BU,-66.666,140.01,NO3_trop,70.2,,65.7,,Savarino et al. (2007) Atmos. Chem. Phys.,
37091_BU,-66.666,140.01,NO3_trop,105.1,,96.6,,Savarino et al. (2007) Atmos. Chem. Phys.,
37106_BU,-66.666,140.01,NO3_trop,102.1,,92.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37110_BU,-66.666,140.01,NO3_trop,112.3,,100.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37125_BU,-66.666,140.01,NO3_trop,111.3,,101.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37146_BU,-66.666,140.01,NO3_trop,107.9,,95.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37161_BU,-66.666,140.01,NO3_trop,99,,91.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37173_BU,-66.666,140.01,NO3_trop,93.4,,87.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37187_BU,-66.666,140.01,NO3_trop,85.6,,77.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37197_BU,-66.666,140.01,NO3_trop,75.6,,68.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37211_BU,-66.666,140.01,NO3_trop,73.9,,71.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37223_BU,-66.666,140.01,NO3_trop,74.7,,68.6,,Savarino et al. (2007) Atmos. Chem. Phys.,
37239_BU,-66.666,140.01,NO3_trop,74.9,,67.8,,Savarino et al. (2007) Atmos. Chem. Phys.,
37247_BU,-66.666,140.01,NO3_trop,72.3,,66.7,,Savarino et al. (2007) Atmos. Chem. Phys.,
36897_SF,-66.666,140.01,NO3_trop,66.5,,62.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
36907_SF,-66.666,140.01,NO3_trop,65,,58.9,,Savarino et al. (2007) Atmos. Chem. Phys.,
36921_SF,-66.666,140.01,NO3_trop,68.5,,63.5,,Savarino et al. (2007) Atmos. Chem. Phys.,
36931_SF,-66.666,140.01,NO3_trop,67.3,,62.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
36941_SF,-66.666,140.01,NO3_trop,69.6,,62.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
36955_SF,-66.666,140.01,NO3_trop,58.5,,49.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
36977_SF,-66.666,140.01,NO3_trop,79.6,,72,,Savarino et al. (2007) Atmos. Chem. Phys.,
36991_SF,-66.666,140.01,NO3_trop,89.2,,80.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37000_SF,-66.666,140.01,NO3_trop,84.7,,78.1,,Savarino et al. (2007) Atmos. Chem. Phys.,
37016_SF,-66.666,140.01,NO3_trop,90.1,,81.7,,Savarino et al. (2007) Atmos. Chem. Phys.,
37027_SF,-66.666,140.01,NO3_trop,79.9,,74.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
37042_SF,-66.666,140.01,NO3_trop,75.2,,69.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
37060_SF,-66.666,140.01,NO3_trop,84.8,,79.3,,Savarino et al. (2007) Atmos. Chem. Phys.,
37078_SF,-66.666,140.01,NO3_trop,69.3,,65.7,,Savarino et al. (2007) Atmos. Chem. Phys.,
37091_SF,-66.666,140.01,NO3_trop,97.1,,89.1,,Savarino et al. (2007) Atmos. Chem. Phys.,
37106_SF,-66.666,140.01,NO3_trop,77.5,,69.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37110_SF,-66.666,140.01,NO3_trop,110.8,,101.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37125_SF,-66.666,140.01,NO3_trop,110,,99.8,,Savarino et al. (2007) Atmos. Chem. Phys.,
37146_SF,-66.666,140.01,NO3_trop,94.7,,87.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37161_SF,-66.666,140.01,NO3_trop,93.8,,83.5,,Savarino et al. (2007) Atmos. Chem. Phys.,
37173_SF,-66.666,140.01,NO3_trop,80.4,,73.4,,Savarino et al. (2007) Atmos. Chem. Phys.,
37187_SF,-66.666,140.01,NO3_trop,81.4,,74.8,,Savarino et al. (2007) Atmos. Chem. Phys.,
37197_SF,-66.666,140.01,NO3_trop,72,,66.7,,Savarino et al. (2007) Atmos. Chem. Phys.,
37211_SF,-66.666,140.01,NO3_trop,68.8,,64.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
37223_SF,-66.666,140.01,NO3_trop,73.2,,67.7,,Savarino et al. (2007) Atmos. Chem. Phys.,
37239_SF,-66.666,140.01,NO3_trop,67.6,,63.9,,Savarino et al. (2007) Atmos. Chem. Phys.,
37247_SF,-66.666,140.01,NO3_trop,66.7,,61.2,,Savarino et al. (2007) Atmos. Chem. Phys.,
Mea09_1,,,NO3_trop,86.34749035,2,79.93788557,2,Morin et al. (2009) JGR,
Mea09_2,,,NO3_trop,82.57798058,2,78.14608886,2,Morin et al. (2009) JGR,
Mea09_3,,,NO3_trop,89.06680707,2,83.51035606,2,Morin et al. (2009) JGR,
Mea09_4,,,NO3_trop,84.77641278,2,79.79469977,2,Morin et al. (2009) JGR,
Mea09_5,,,NO3_trop,80.74903475,2,75.66595521,2,Morin et al. (2009) JGR,
Mea09_6,,,NO3_trop,84.25389025,2,79.69141264,2,Morin et al. (2009) JGR,
Mea09_7,,,NO3_trop,84.11700012,2,77.79590956,2,Morin et al. (2009) JGR,
Mea09_8,,,NO3_trop,86.19071019,2,80.52540939,2,Morin et al. (2009) JGR,
Mea09_9,,,NO3_trop,86.44483444,2,81.96928428,2,Morin et al. (2009) JGR,
Mea09_10,,,NO3_trop,88.51550252,2,83.00137249,2,Morin et al. (2009) JGR,
Mea09_11,,,NO3_trop,85.26102726,2,79.44204743,2,Morin et al. (2009) JGR,
Mea09_12,,,NO3_trop,84.21457821,2,79.78528571,2,Morin et al. (2009) JGR,
Mea09_13,,,NO3_trop,89.27319527,2,82.49845466,2,Morin et al. (2009) JGR,
Mea09_14,,,NO3_trop,93.29331929,2,84.62946299,2,Morin et al. (2009) JGR,
Mea09_15,,,NO3_trop,89.52146952,2,82.75109404,2,Morin et al. (2009) JGR,
Mea09_16,,,NO3_trop,84.45162045,2,78.2485367,2,Morin et al. (2009) JGR,
Mea09_17,,,NO3_trop,86.78366678,2,78.90867671,2,Morin et al. (2009) JGR,
Mea09_18,,,NO3_trop,92.75441675,2,83.83450986,2,Morin et al. (2009) JGR,
Mea09_19,,,NO3_trop,89.37638938,2,82.07724973,2,Morin et al. (2009) JGR,
Mea09_20,,,NO3_trop,84.56932257,2,76.95007529,2,Morin et al. (2009) JGR,
Mea09_21,,,NO3_trop,86.77594478,2,78.60530753,2,Morin et al. (2009) JGR,
Mea09_22,,,NO3_trop,86.77383877,2,77.79859419,2,Morin et al. (2009) JGR,
Mea09_23,,,NO3_trop,83.91552592,2,76.73561926,2,Morin et al. (2009) JGR,
Mea09_24,,,NO3_trop,89.23832924,2,81.36727409,2,Morin et al. (2009) JGR,
Mea09_25,,,NO3_trop,91.7046917,2,83.11542701,2,Morin et al. (2009) JGR,
Mea09_26,,,NO3_trop,93.26126126,2,84.98363174,2,Morin et al. (2009) JGR,
Mea09_27,,,NO3_trop,97.28583129,2,87.75391699,2,Morin et al. (2009) JGR,
Mea09_28,,,NO3_trop,94.94653095,2,86.36745582,2,Morin et al. (2009) JGR,
Mea09_29,,,NO3_trop,88.58125658,2,81.27731866,2,Morin et al. (2009) JGR,
Mea09_30,,,NO3_trop,85.72247572,2,79.57835473,2,Morin et al. (2009) JGR,
Mea09_31,,,NO3_trop,79.22592723,2,73.61441302,2,Morin et al. (2009) JGR,
Mea09_32,,,NO3_trop,83.8986779,2,77.18762527,2,Morin et al. (2009) JGR,
Mea09_33,,,NO3_trop,77.53410553,2,71.03860733,2,Morin et al. (2009) JGR,
14.05.23 15:01,32.8,-117.3,NO3_trop,75.2,2,66.504,2,Vicars et al. (2013) JGR Atmos.,
15.05.23 01:55,33.4,-118.1,NO3_trop,61.7,2,55.084,2,Vicars et al. (2013) JGR Atmos.,
15.05.23 13:49,33.9,-118.5,NO3_trop,76.9,2,67.288,2,Vicars et al. (2013) JGR Atmos.,
16.05.23 01:45,33.8,-118.6,NO3_trop,65.5,2,57.86,2,Vicars et al. (2013) JGR Atmos.,
16.05.23 14:01,33.5,-118.8,NO3_trop,76.4,2,67.628,2,Vicars et al. (2013) JGR Atmos.,
17.05.23 02:49,34,-118.9,NO3_trop,66.4,2,59.428,2,Vicars et al. (2013) JGR Atmos.,
17.05.23 14:48,34.2,-119.4,NO3_trop,80.3,2,70.956,2,Vicars et al. (2013) JGR Atmos.,
18.05.23 01:42,34.1,-119.2,NO3_trop,77.6,2,67.952,2,Vicars et al. (2013) JGR Atmos.,
18.05.23 13:57,34,-119.1,NO3_trop,70.6,2,62.312,2,Vicars et al. (2013) JGR Atmos.,
19.05.23 02:15,33.7,-118.3,NO3_trop,65.9,2,58.268,2,Vicars et al. (2013) JGR Atmos.,
19.05.23 14:15,33.7,-118.2,NO3_trop,68.6,2,60.372,2,Vicars et al. (2013) JGR Atmos.,
20.05.23 02:18,33.7,-118.2,NO3_trop,58.1,2,52.112,2,Vicars et al. (2013) JGR Atmos.,
20.05.23 14:19,33.7,-118.1,NO3_trop,73.4,2,64.268,2,Vicars et al. (2013) JGR Atmos.,
21.05.23 02:11,33.8,-118.7,NO3_trop,56.9,2,51.688,2,Vicars et al. (2013) JGR Atmos.,
21.05.23 13:52,33.9,-118.6,NO3_trop,64.6,2,57.792,2,Vicars et al. (2013) JGR Atmos.,
22.05.23 02:04,33.7,-118.3,NO3_trop,66.4,2,59.528,2,Vicars et al. (2013) JGR Atmos.,
22.05.23 14:01,33.7,-118.3,NO3_trop,70.2,2,62.804,2,Vicars et al. (2013) JGR Atmos.,
23.05.23 02:02,33.4,-118.2,NO3_trop,67.3,2,61.096,2,Vicars et al. (2013) JGR Atmos.,
23.05.23 13:49,33.4,-118.2,NO3_trop,74.8,2,64.596,2,Vicars et al. (2013) JGR Atmos.,
24.05.23 01:52,33.8,-118.4,NO3_trop,56,2,51.52,2,Vicars et al. (2013) JGR Atmos.,
24.05.23 13:59,33.9,-118.5,NO3_trop,72.8,2,64.556,2,Vicars et al. (2013) JGR Atmos.,
25.05.23 01:44,33.8,-118.5,NO3_trop,61.3,2,55.776,2,Vicars et al. (2013) JGR Atmos.,
25.05.23 14:56,33.9,-118.8,NO3_trop,73.7,2,65.324,2,Vicars et al. (2013) JGR Atmos.,
26.05.23 02:42,33.6,-118.4,NO3_trop,68.2,2,60.864,2,Vicars et al. (2013) JGR Atmos.,
26.05.23 14:43,33.8,-118.3,NO3_trop,70.1,2,61.552,2,Vicars et al. (2013) JGR Atmos.,
27.05.23 02:43,33.8,-118.3,NO3_trop,68.5,2,59.22,2,Vicars et al. (2013) JGR Atmos.,
27.05.23 14:37,33.7,-118.4,NO3_trop,71.8,2,62.236,2,Vicars et al. (2013) JGR Atmos.,
28.05.23 07:20,33.7,-118.2,NO3_trop,66.8,2,60.036,2,Vicars et al. (2013) JGR Atmos.,
29.05.23 05:10,33.8,-118.4,NO3_trop,66.4,2,58.428,2,Vicars et al. (2013) JGR Atmos.,
29.05.23 18:37,33.9,-118.5,NO3_trop,67.8,2,60.456,2,Vicars et al. (2013) JGR Atmos.,
30.05.23 00:21,33.6,-118.6,NO3_trop,66,2,60.22,2,Vicars et al. (2013) JGR Atmos.,
30.05.23 06:10,33.6,-118.5,NO3_trop,70.4,2,61.708,2,Vicars et al. (2013) JGR Atmos.,
30.05.23 12:21,33.9,-118.7,NO3_trop,67.9,2,61.008,2,Vicars et al. (2013) JGR Atmos.,
30.05.23 19:42,33.9,-119.2,NO3_trop,71.2,2,63.624,2,Vicars et al. (2013) JGR Atmos.,
31.05.23 00:15,34.1,-119.2,NO3_trop,73.2,2,65.264,2,Vicars et al. (2013) JGR Atmos.,
31.05.23 06:30,34.3,-119.4,NO3_trop,65.8,2,58.716,2,Vicars et al. (2013) JGR Atmos.,
31.05.23 12:36,34.3,-119.6,NO3_trop,66.3,2,59.476,2,Vicars et al. (2013) JGR Atmos.,
31.05.23 18:25,34.3,-120,NO3_trop,75.2,2,64.704,2,Vicars et al. (2013) JGR Atmos.,
01.06.23 03:12,34.9,-121.1,NO3_trop,67,2,60.24,2,Vicars et al. (2013) JGR Atmos.,
01.06.23 12:13,36.1,-122,NO3_trop,68.1,2,59.312,2,Vicars et al. (2013) JGR Atmos.,
01.06.23 18:14,36.8,-122,NO3_trop,65.8,2,57.116,2,Vicars et al. (2013) JGR Atmos.,
02.06.23 00:17,36.9,-122,NO3_trop,69.1,2,61.632,2,Vicars et al. (2013) JGR Atmos.,
02.06.23 06:17,36.9,-122,NO3_trop,67.5,2,60.6,2,Vicars et al. (2013) JGR Atmos.,
02.06.23 12:14,37,-122.2,NO3_trop,70.3,2,60.656,2,Vicars et al. (2013) JGR Atmos.,
02.06.23 18:12,37.8,-122.5,NO3_trop,61.7,2,55.684,2,Vicars et al. (2013) JGR Atmos.,
03.06.23 00:23,38,-122.2,NO3_trop,59.8,2,54.096,2,Vicars et al. (2013) JGR Atmos.,
03.06.23 06:21,38,-122.2,NO3_trop,50.7,2,46.864,2,Vicars et al. (2013) JGR Atmos.,
03.06.23 12:16,38.2,-121.8,NO3_trop,60,2,52.4,2,Vicars et al. (2013) JGR Atmos.,
03.06.23 18:13,38.6,-121.6,NO3_trop,64.1,2,55.232,2,Vicars et al. (2013) JGR Atmos.,
04.06.23 00:26,38.6,-121.6,NO3_trop,62.1,2,54.992,2,Vicars et al. (2013) JGR Atmos.,
04.06.23 06:28,38.6,-121.6,NO3_trop,52.4,2,47.248,2,Vicars et al. (2013) JGR Atmos.,
04.06.23 13:53,38.5,-121.6,NO3_trop,55.2,2,49.804,2,Vicars et al. (2013) JGR Atmos.,
04.06.23 19:42,38.3,-121.6,NO3_trop,61.8,2,52.036,2,Vicars et al. (2013) JGR Atmos.,
05.06.23 03:35,38.6,-121.6,NO3_trop,57.7,2,50.404,2,Vicars et al. (2013) JGR Atmos.,
05.06.23 14:24,38.4,-121.7,NO3_trop,62.2,2,52.844,2,Vicars et al. (2013) JGR Atmos.,
05.06.23 19:58,38.1,-122.1,NO3_trop,52.8,2,46.456,2,Vicars et al. (2013) JGR Atmos.,
06.06.23 06:28,38.1,-122.1,NO3_trop,59.2,2,52.684,2,Vicars et al. (2013) JGR Atmos.,
06.06.23 14:01,37.8,-122.7,NO3_trop,62,2,53.94,2,Vicars et al. (2013) JGR Atmos.,
06.06.23 19:49,37.7,-123,NO3_trop,67.2,2,57.144,2,Vicars et al. (2013) JGR Atmos.,
07.06.23 03:21,37.4,-123,NO3_trop,60.2,2,53.804,2,Vicars et al. (2013) JGR Atmos.,
07.06.23 13:50,37.7,-122.6,NO3_trop,67.3,2,57.896,2,Vicars et al. (2013) JGR Atmos.,
